x,y,code,title,major_group
3.6070802,7.8455243,4415,Filing and Copying Clerks,4
4.2544217,8.249535,4416,Personnel Clerks,4
6.1580677,9.153544,4419,Clerical Support Workers Not Elsewhere Classified,4
7.1641912,9.112175,5,Service and Sales Workers,5
6.1268363,8.108615,51,Personal Service Workers,5
6.99925,8.475362,511,"Travel Attendants, Conductors and Guides",5
9.748553,8.200515,5111,Travel Attendants and Travel Stewards,5
8.903316,8.786055,5112,Transport Conductors,5
6.772637,8.239324,5113,Travel Guides,5
7.0703287,7.232886,512,Cooks,5
7.050166,7.238228,5120,Cooks,5
6.8216295,7.7550635,513,Waiters and Bartenders,5
6.900072,7.6063013,5131,Waiters,5
6.8130064,7.7190337,5132,Bartenders,5
6.69681,8.74355,514,"Hairdressers, Beauticians and Related Workers",5
6.711146,8.761627,5141,Hairdressers,5
6.690681,8.711613,5142,Beauticians and Related Workers,5
7.223146,7.9807363,515,Building and Housekeeping Supervisors,5
7.545529,7.733385,5151,"Cleaning and Housekeeping Supervisors in Offices, Hotels and Other Establishments",5
7.556645,7.686531,5152,Domestic Housekeepers,5
7.065749,8.014324,5153,Building Caretakers,5
6.1759133,8.209782,516,Other Personal Services Workers,5
2.9144,5.3363466,5161,"Astrologers, Fortune-tellers and Related Workers",5
4.39462,8.298772,5162,Companions and Valets,5
4.3254447,7.360136,5163,Undertakers and Embalmers,5
8.519741,2.8108451,5164,Pet Groomers and Animal Care Workers,5
8.529288,8.715094,5165,Driving Instructors,5
6.4466314,8.419853,5169,Personal Services Workers Not Elsewhere Classified,5
7.370642,9.06694,52,Sales Workers,5
7.4621572,9.152684,521,Street and Market Salespersons,5
7.341394,9.256271,5211,Stall and Market Salespersons,5
7.4378757,9.190148,5212,Street Food Salespersons,5
6.8231473,9.25936,522,Shop Aalespersons,5
6.7992573,9.3944,5221,Shopkeepers,5
6.565422,9.231481,5222,Shop Supervisors,5
6.6891093,9.4159355,5223,Shop Sales Assistants,5
5.3348775,9.343822,523,Cashiers and Ticket Clerks,5
5.345583,9.373491,5230,Cashiers and Ticket Clerks,5
7.122917,9.176237,524,Other Sales Workers,5
11.546528,4.628172,5241,Fashion and Other Models,5
6.675913,9.598383,5242,Sales Demonstrators,5
6.4828167,9.49921,5243,Door-to-door Salespersons,5
6.3292627,9.417251,5244,Contact Centre Salespersons,5
8.023042,8.897679,5245,Service Station Attendants,5
6.9839883,7.4384027,5246,Food Service Counter Attendants,5
-22.341301,-1.0388753,5249,Sales Workers Not Elsewhere Classified,5
4.956654,4.7934866,53,Personal Care Workers,5
5.019596,4.852937,531,Child Care Workers and Teachers' Aides,5
5.054928,4.876841,5311,Child Care Workers,5
5.136996,4.9589033,5312,Teachers' Aides,5
2.103203,5.0756183,532,Personal Care Workers in Health Services,5
2.4085307,5.461433,5321,Health Care Assistants,5
2.337669,5.554108,5322,Home-based Personal Care Workers,5
2.0145888,4.9972086,5329,Personal Care Workers in Health Services Not Elsewhere Classified,5
5.9922967,7.3397126,54,Protective Services Workers,5
5.9710803,7.213696,541,Protective Services Workers,5
6.056898,7.1475673,5411,Fire Fighters,5
5.9430165,7.2416553,5412,Police Officers,5
5.822137,7.2767406,5413,Prison Guards,5
6.077654,7.331651,5414,Security Guards,5
6.031467,7.2290416,5419,Protective Services Workers Not Elsewhere Classified,5
9.332457,3.745839,6,"Skilled Agricultural, Forestry and Fishery Workers",6
9.187619,3.8409436,61,Market-oriented Skilled Agricultural Workers,6
8.82271,3.6530826,611,Market Gardeners and Crop Growers,6
8.820223,3.6687179,6111,Field Crop and Vegetable Growers,6
8.799557,3.6926615,6112,Tree and Shrub Crop Growers,6
8.824154,3.7284608,6113,"Gardeners, Horticultural and Nursery Growers",6
8.739759,3.742852,6114,Mixed Crop Growers,6
8.646757,3.1553535,612,Animal Producers,6
8.7207155,3.1260376,6121,Livestock and Dairy Producers,6
8.647319,3.3680072,6122,Poultry Producers,6
8.676364,3.6697693,6123,Apiarists and Sericulturists,6
8.624016,3.1832511,6129,Animal Producers Not Elsewhere Classified,6
8.65465,3.4499626,613,Mixed Crop and Animal Producers,6
8.667953,3.4012575,6130,Mixed Crop and Animal Producers,6
9.735409,6.509128,62,"Market-Oriented Skilled Forestry, Fishery and Hunting Workers",6
10.000778,4.1980886,621,Forestry and Related Workers,6
10.041882,4.174648,6210,Forestry and Related Workers,6
11.833181,6.6600723,622,"Fishery Workers, Hunters and Trappers",6
11.894688,6.5845757,6221,Aquaculture Workers,6
11.87309,6.6281466,6222,Inland and Coastal Waters Fishery Workers,6
